Method Data,,,,,,
Method name,Panopea,,,,,
1.9345,480,228.3,20.1,0.0185,,
1.943,481,228.6,20.1,0.006,,
1.9515,482,229,20.1,0.006,,
1.96,484,229.3,20.1,0.0055,,
1.9685,484,229.5,20.1,0.017,,
1.977,486,229.8,20.1,0.0055,,
1.9845,486,230.1,20.1,0.0185,,
1.993,487,230.4,20.1,0.006,,
2.001,488,230.7,20.1,0.0055,,
2.0095,490,230.8,20.1,0.0055,,
2.018,490,231.1,20.1,0.017,,
2.0265,492,231.4,20.1,0.0055,,
2.034,492,231.7,20.1,0.0185,,
2.0425,493,231.9,20.1,0.006,,
2.051,494,232.1,20.1,0.006,,
2.0595,496,232.4,20.1,0.0055,,
2.0675,496,232.6,20.1,0.016,,
2.076,497,232.9,20.1,0.006,,
2.084,498,233.1,20.1,0.0055,,
2.092,499,233.3,20.1,0.0055,,
2.1005,500,233.6,20.1,0.0055,,
2.109,502,233.8,20.1,0.0055,,
2.1175,502,234,20.1,0.017,,
2.124,503,234.3,20.1,0.0045,,
2.125,504,234.4,20.1,0.0005,,
2.1255,505,234.4,20.1,0.0005,,
2.127,506,234.5,20.1,0.001,,
2.129,508,234.5,20.1,0.0015,,
2.132,508,234.6,20.1,0.006,,
2.136,509,234.7,20.1,0.003,,
Scope 1/1, Sample 6/9 (20190812_48),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-25.3,20,NaN,,
0.0005,1,-26.2,20,0.0005,,
0.0025,2,-26.4,20,0.002,,
0.005,3,-26.6,20,0.0025,,
0.009,4,-26.6,20,0.0035,,
0.0235,6,-25.9,20,0.0075,,
0.0315,7,-25.2,20,0.008,,
0.0395,8,-24.2,20,0.008,,
0.048,9,-23,20,0.0075,,
0.0565,10,-21.7,20,0.0075,,
0.065,11,-20.3,20,0.0075,,
0.0735,12,-18.8,20,0.0075,,
0.081,13,-17.3,20,0.0075,,
0.0895,14,-15.4,20,0.0085,,
0.0975,15,-13.5,20,0.008,,
0.106,16,-11.7,20,0.0075,,
0.1145,17,-9.8,20,0.0075,,
0.123,18,-7.8,20,0.0075,,
0.1305,19,-6.1,20,0.0075,,
0.139,20,-4.3,20,0.0085,,
0.1475,21,-2.5,20,0.0075,,
0.156,22,-0.4,20,0.0075,,
0.164,23,0.2,20,0.0075,,
0.1725,24,1.6,20,0.0075,,
0.181,25,2.6,20,0.0085,,
0.1885,26,3.6,20,0.0075,,
0.197,27,4.7,20,0.0085,,
0.2055,28,5.6,20,0.0075,,
0.214,29,6.6,20,0.0075,,
0.2225,30,7.4,20,0.0075,,
0.23,31,8.4,20,0.0075,,
0.2385,32,9.3,20,0.0085,,
0.2465,33,10.3,20,0.008,,
0.255,34,11.2,20,0.0075,,
0.2635,35,12.1,20,0.0075,,
0.272,36,13,20,0.0075,,
0.2795,37,13.8,20,0.0075,,
0.288,38,14.7,20,0.0085,,
0.2965,39,15.4,20,0.0085,,
0.305,40,16.2,20,0.0075,,
0.3135,41,17,20,0.0075,,
0.3215,42,17.8,20,0.0075,,
0.3295,43,18.5,20,0.008,,
0.338,44,19.2,20,0.0085,,
0.346,45,19.9,20,0.0075,,
0.3545,46,20.6,20,0.0075,,
0.363,47,21.4,20,0.0075,,
0.3715,48,22,20,0.0085,,
0.379,49,22.8,20,0.0075,,
0.3875,50,23.4,20,0.0075,,
0.396,51,24.2,20,0.0075,,
0.4045,52,24.9,20,0.0075,,
0.4125,53,25.6,20,0.0075,,
0.421,54,26.3,20,0.0085,,
0.4285,55,27.2,20,0.0075,,
0.437,56,27.8,20,0.0085,,
0.4455,57,28.5,20,0.0075,,
0.454,58,29.3,20,0.0075,,
0.4625,59,30,20,0.0075,,
0.471,60,30.7,20,0.0085,,
0.4785,61,31.4,20,0.0075,,
0.487,62,32.1,20,0.0085,,
0.495,63,32.8,20,0.0075,,
0.5035,64,33.5,20,0.0075,,
0.512,65,34.2,20,0.0075,,
0.5205,66,34.8,20,0.0085,,
0.528,67,35.5,20,0.0075,,
0.5365,68,36.3,20,0.0085,,
0.545,69,37.1,20,0.0075,,
0.5535,70,37.8,20,0.0075,,
0.562,71,38.5,20,0.0075,,
0.57,72,39.2,20,0.008,,
0.578,73,39.8,20,0.008,,
0.586,74,40.6,20,0.008,,
0.5945,75,41.4,20,0.0075,,
0.603,76,42.1,20,0.0075,,
0.6115,77,42.9,20,0.0075,,
0.619,78,43.6,20,0.0075,,
0.6275,79,44.4,20,0.0085,,
0.636,80,45.1,20,0.0075,,
0.6445,81,45.8,20,0.0075,,
0.653,82,46.5,20,0.0075,,
0.661,83,47.2,20,0.0075,,
0.6685,84,47.8,20,0.0075,,
0.677,85,48.6,20,0.0085,,
0.6855,86,49.3,20,0.0075,,
0.694,87,50.1,20,0.0075,,
0.7025,88,50.9,20,0.0075,,
0.711,89,51.6,20,0.0075,,
0.7185,90,52.3,20,0.0075,,
0.727,91,53.1,20,0.0085,,
0.7355,92,53.8,20,0.0075,,
0.744,93,54.6,20,0.0075,,
0.752,94,55.4,20,0.0075,,
0.7605,95,56.2,20,0.0075,,
0.768,96,56.9,20,0.0075,,
0.7765,97,57.8,20,0.0085,,
0.785,98,58.6,20,0.0075,,
0.7935,99,59.4,20,0.0075,,
0.802,100,60.2,20,0.0075,,
0.8105,101,61.1,20,0.0075,,
0.818,102,61.8,20,0.0075,,
0.8265,103,62.6,20,0.0085,,
0.8345,104,63.5,20,0.0075,,
0.843,105,64.4,20,0.0075,,
0.8515,106,65.1,20.1,0.0075,,
0.86,107,65.7,20.1,0.0085,,
0.8675,108,66.6,20.1,0.0075,,
0.876,109,67.5,20.1,0.0085,,
0.8845,110,68.5,20.1,0.0075,,
0.893,111,69.4,20.1,0.0075,,
0.9015,112,70.3,20,0.0075,,
0.9095,113,71.2,20.1,0.008,,
0.9175,114,72.3,20.1,0.008,,
0.9255,115,73.3,20.1,0.0075,,
0.934,116,74.3,20.1,0.0075,,
0.9425,117,75.2,20.1,0.0075,,
0.951,118,76.2,20.1,0.0075,,
0.9585,119,77.1,20.1,0.0075,,
0.967,120,78.1,20.1,0.0085,,
0.9755,121,79.1,20.1,0.0075,,
0.984,122,80.1,20.1,0.0075,,
0.992,123,81.2,20.1,0.0075,,
1.0005,124,82.5,20.1,0.0075,,
1.0085,125,83.5,20.1,0.008,,
1.0165,126,84.8,20.1,0.008,,
1.025,127,86.1,20.1,0.0075,,
1.0335,128,87.4,20.1,0.0075,,
1.042,129,88.8,20.1,0.0075,,
1.0505,130,90.1,20.1,0.0075,,
1.058,131,91.6,20.1,0.0075,,
1.0665,132,92.9,20.1,0.0085,,
1.0745,133,94.3,20.1,0.0075,,
1.083,134,95.7,20.1,0.0075,,
1.0915,135,97.2,20.1,0.0075,,
1.1,136,99.2,20.1,0.0075,,
1.1075,137,100.7,20.1,0.0075,,
1.116,138,102.9,20.1,0.0085,,
1.1245,139,104.7,20.1,0.0075,,
1.133,140,106.8,20.1,0.0075,,
1.1415,141,109,20.1,0.0075,,
1.1495,142,111.3,20.1,0.0075,,
1.1575,143,113.5,20.1,0.008,,
1.1655,144,116.1,20.1,0.008,,
1.174,145,118.7,20.1,0.0075,,
1.1825,146,121.7,20.1,0.0075,,
1.191,147,124.4,20.1,0.0075,,
1.1995,148,128.1,20.1,0.0075,,
1.207,149,131.1,20.1,0.0075,,
1.2155,150,134.6,20.1,0.0085,,
1.224,151,138.2,20.1,0.0075,,
1.232,152,141.8,20.1,0.0075,,
1.2405,153,145.4,20.1,0.0075,,
1.249,154,149.2,20.1,0.0075,,
1.2565,155,152.4,20.1,0.0075,,
1.265,156,155.6,20.1,0.0085,,
1.2735,157,159.1,20.1,0.0075,,
1.282,158,162.1,20.1,0.0075,,
1.2905,159,164.9,20.1,0.0075,,
1.2985,160,167.4,20.1,0.0075,,
1.3065,161,169.8,20.1,0.008,,
1.315,162,172.2,20.1,0.0085,,
1.323,163,174.6,20.1,0.0075,,
1.3315,164,176.6,20.1,0.0075,,
1.34,165,178.6,20.1,0.0075,,
1.3485,166,180.3,20.1,0.0085,,
1.356,167,182.1,20.1,0.0075,,
1.3645,168,183.9,20.1,0.0085,,
1.373,169,185.1,20.1,0.0075,,
1.373,409,191.9,20.2,0,,
1.3735,410,191.8,20.2,0.0005,,
1.375,411,191.8,20.3,0.0015,,
1.3775,412,191.9,20.2,0.0025,,
1.3815,413,192.3,20.3,0.0035,,
1.388,414,192.8,20.3,0.0055,,
1.3965,415,193.7,20.3,0.0075,,
1.404,416,194.8,20.3,0.007,,
1.4125,417,195.7,20.3,0.0075,,
1.421,418,196.5,20.3,0.007,,
1.4295,419,197.5,20.3,0.007,,
1.4375,420,198.4,20.3,0.0065,,
1.446,421,199.4,20.3,0.007,,
1.4535,422,200.4,20.3,0.007,,
1.462,423,201.2,20.3,0.0075,,
1.4705,424,202,20.3,0.007,,
1.479,425,202.7,20.3,0.007,,
1.4875,426,203.5,20.3,0.007,,
1.495,427,204.2,20.3,0.007,,
1.5035,428,205,20.3,0.0075,,
1.512,429,205.7,20.3,0.0075,,
1.52,430,206.4,20.3,0.0065,,
1.5285,431,207.1,20.3,0.007,,
1.537,432,207.7,20.3,0.007,,
1.5455,433,208.4,20.3,0.007,,
1.553,434,209,20.3,0.007,,
1.5615,435,209.6,20.3,0.0075,,
1.57,436,210.3,20.3,0.007,,
1.5785,437,210.9,20.3,0.007,,
1.5865,438,211.4,20.3,0.0065,,
1.595,439,211.8,20.3,0.0075,,
1.6025,440,212.5,20.3,0.007,,
1.611,441,213,20.3,0.0075,,
1.6195,442,213.5,20.3,0.007,,
1.628,443,214,20.3,0.007,,
1.6365,444,214.5,20.3,0.007,,
1.645,445,215,20.3,0.0075,,
1.6525,446,215.6,20.3,0.007,,
1.661,447,216.1,20.3,0.0075,,
1.669,448,216.6,20.3,0.0065,,
1.6775,449,217,20.3,0.007,,
1.686,450,217.4,20.3,0.007,,
1.6945,451,217.9,20.3,0.0075,,
1.702,452,218.3,20.3,0.007,,
1.7105,453,218.7,20.3,0.0075,,
1.719,454,219.2,20.3,0.007,,
1.7275,455,219.6,20.3,0.007,,
1.736,456,220,20.3,0.007,,
1.744,457,220.4,20.3,0.0075,,
1.7515,458,220.8,20.3,0.007,,
1.76,459,221.2,20.3,0.0075,,
1.7685,460,221.6,20.3,0.007,,
1.777,461,222,20.3,0.007,,
1.7855,462,222.5,20.3,0.007,,
1.794,463,222.7,20.3,0.0075,,
1.8015,464,223.1,20.3,0.007,,
1.81,465,223.5,20.3,0.0075,,
1.8185,466,223.9,20.3,0.007,,
1.8265,467,224.2,20.3,0.0065,,
1.835,468,224.5,20.3,0.007,,
1.8435,469,224.8,20.3,0.0075,,
1.851,470,225.1,20.3,0.007,,
1.8595,471,225.5,20.3,0.0075,,
1.868,472,225.9,20.3,0.007,,
1.8765,473,226.1,20.3,0.007,,
1.885,474,226.4,20.3,0.007,,
1.8925,475,226.7,20.3,0.007,,
1.901,476,227.1,20.3,0.0075,,
1.9095,477,227.3,20.3,0.0075,,
1.9175,478,227.7,20.3,0.0065,,
1.926,479,227.9,20.3,0.007,,
1.9345,480,228.2,20.3,0.007,,
1.942,481,228.6,20.3,0.007,,
1.9505,482,228.9,20.3,0.0075,,
1.959,483,229.2,20.3,0.0075,,
1.9675,484,229.4,20.3,0.007,,
1.976,485,229.7,20.3,0.007,,
1.984,486,230,20.3,0.0065,,
1.992,487,230.3,20.3,0.0075,,
2,488,230.5,20.3,0.0075,,
2.0085,489,230.7,20.3,0.007,,
2.017,490,231,20.3,0.007,,
2.0255,491,231.3,20.3,0.007,,
2.034,492,231.6,20.3,0.0075,,
2.0415,493,231.8,20.3,0.007,,
2.05,494,232.1,20.3,0.0075,,
2.0585,495,232.4,20.3,0.007,,
2.067,496,232.6,20.3,0.007,,
2.075,497,232.8,20.3,0.0065,,
2.0835,498,233,20.3,0.0075,,
2.091,499,233.3,20.3,0.007,,
2.0995,500,233.6,20.3,0.0075,,
2.108,501,233.8,20.3,0.007,,
2.1165,502,234.1,20.3,0.007,,
2.123,503,234.3,20.3,0.0055,,
2.127,504,234.4,20.3,0.0035,,
2.1275,505,234.6,20.3,0.0005,,
2.1285,506,234.5,20.3,0.001,,
2.1295,507,234.6,20.3,0.001,,
2.132,508,234.7,20.3,0.002,,
Scope 1/1, Sample 7/9 (20190812_67),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-24.5,20.1,NaN,,
0.0025,2,-25.5,20.1,0.002,,
0.005,3,-25.7,20.1,0.0025,,
0.009,4,-25.7,20.1,0.0035,,
0.015,5,-25.5,20.1,0.0055,,
0.0235,6,-25.1,20.2,0.0085,,
0.0315,7,-24.4,20.1,0.008,,
0.0395,8,-23.4,20.2,0.008,,
0.048,9,-22.3,20.2,0.0075,,
0.0565,10,-21,20.2,0.0075,,
0.065,11,-19.5,20.2,0.0075,,
0.0725,12,-18,20.1,0.0075,,
0.081,13,-16.3,20.2,0.0085,,
0.0895,14,-14.6,20.2,0.0085,,
0.098,15,-12.7,20.2,0.0075,,
0.106,16,-10.7,20.2,0.0075,,
0.1145,17,-8.8,20.2,0.0075,,
0.1225,18,-7,20.2,0.008,,
0.1305,19,-5.2,20.2,0.008,,
0.139,20,-3.4,20.2,0.0075,,
0.1475,21,-1.3,20.2,0.0075,,
0.156,22,-0.2,20.2,0.0075,,
0.1645,23,1,20.2,0.0075,,
0.172,24,2.1,20.2,0.0075,,
0.1805,25,3,20.2,0.0085,,
0.189,26,4.1,20.2,0.0085,,
0.197,27,5.1,20.2,0.0075,,
0.2055,28,6.1,20.2,0.0075,,
0.214,29,7,20.2,0.0075,,
0.2215,30,7.9,20.2,0.0075,,
0.23,31,8.9,20.2,0.0085,,
0.2385,32,9.8,20.2,0.0085,,
0.247,33,10.7,20.2,0.0075,,
0.2555,34,11.6,20.2,0.0075,,
0.2635,35,12.4,20.2,0.0075,,
0.271,36,13.3,20.2,0.0075,,
0.2795,37,14.3,20.2,0.0085,,
0.288,38,15.1,20.2,0.0085,,
0.2965,39,15.9,20.2,0.0075,,
0.305,40,16.7,20.2,0.0075,,
0.3135,41,17.5,20.2,0.0075,,
0.321,42,18.2,20.2,0.0075,,
0.3295,43,18.9,20.2,0.0085,,
0.338,44,19.7,20.2,0.0075,,
0.3465,45,20.5,20.2,0.0075,,
0.3545,46,21.2,20.2,0.0075,,
0.363,47,21.9,20.2,0.0085,,
0.3705,48,22.6,20.2,0.0075,,
0.379,49,23.4,20.2,0.0085,,
0.3875,50,24.2,20.2,0.0075,,
0.396,51,24.8,20.2,0.0075,,
0.4045,52,25.6,20.2,0.0075,,
0.413,53,26.2,20.2,0.0085,,
0.4205,54,27,20.2,0.0075,,
0.429,55,27.7,20.2,0.0085,,
0.4375,56,28.4,20.2,0.0075,,
0.4455,57,29.1,20.2,0.0075,,
0.454,58,29.9,20.2,0.0075,,
0.4615,59,30.5,20.2,0.0075,,
0.47,60,31.2,20.2,0.0085,,
0.4785,61,31.8,20.2,0.0085,,
0.487,62,32.5,20.2,0.0075,,
0.4955,63,33.3,20.2,0.0075,,
0.504,64,34,20.2,0.0075,,
0.5115,65,34.7,20.2,0.0075,,
0.52,66,35.5,20.2,0.0085,,
0.528,67,36.2,20.2,0.008,,
0.5365,68,36.9,20.2,0.0075,,
0.545,69,37.5,20.2,0.0075,,
0.5535,70,38.2,20.2,0.0075,,
0.561,71,38.8,20.2,0.0075,,
0.5695,72,39.6,20.2,0.0085,,
0.578,73,40.3,20.2,0.0085,,
0.5865,74,41,20.2,0.0075,,
0.5945,75,41.7,20.2,0.0075,,
0.603,76,42.3,20.2,0.0075,,
0.611,77,42.9,20.2,0.008,,
0.619,78,43.7,20.2,0.008,,
0.6275,79,44.3,20.2,0.0075,,
0.636,80,45.2,20.2,0.0075,,
0.6445,81,46,20.2,0.0075,,
0.653,82,46.7,20.2,0.0075,,
0.6605,83,47.3,20.2,0.0075,,
0.669,84,48,20.2,0.0085,,
0.6775,85,48.8,20.2,0.0085,,
0.6855,86,49.6,20.2,0.0075,,
0.694,87,50.3,20.2,0.0075,,
0.7025,88,51.1,20.2,0.0075,,
0.71,89,51.7,20.2,0.0075,,
0.7185,90,52.5,20.2,0.0085,,
0.727,91,53.1,20.2,0.0075,,
0.7355,92,53.9,20.2,0.0075,,
0.744,93,54.7,20.2,0.0075,,
0.7525,94,55.4,20.2,0.0085,,
0.76,95,56.2,20.2,0.0075,,
0.7685,96,56.9,20.2,0.0085,,
0.7765,97,57.7,20.2,0.0075,,
0.785,98,58.6,20.2,0.0075,,
0.7935,99,59.5,20.2,0.0075,,
0.802,100,60.3,20.2,0.0085,,
0.8095,101,61.1,20.2,0.0075,,
0.818,102,62,20.2,0.0085,,
0.8265,103,62.8,20.2,0.0075,,
0.835,104,63.6,20.2,0.0075,,
0.843,105,64.5,20.2,0.0075,,
0.8515,106,65.2,20.2,0.0085,,
0.859,107,65.9,20.2,0.0075,,
0.8675,108,67,20.2,0.0085,,
0.876,109,68,20.2,0.0075,,
0.8845,110,68.8,20.2,0.0075,,
0.893,111,69.6,20.2,0.0075,,
0.9015,112,70.4,20.2,0.0085,,
0.909,113,71.4,20.2,0.0075,,
0.9175,114,72.4,20.2,0.0085,,
0.926,115,73.2,20.2,0.0075,,
0.934,116,74.4,20.2,0.0075,,
0.9425,117,75.3,20.2,0.0075,,
0.95,118,76.3,20.3,0.0075,,
0.9585,119,77.3,20.2,0.0085,,
0.967,120,78.3,20.3,0.0085,,
0.9755,121,79.5,20.3,0.0075,,
0.984,122,80.6,20.3,0.0075,,
0.9925,123,81.7,20.3,0.0075,,
1,124,82.8,20.3,0.0075,,
1.0085,125,83.8,20.3,0.0085,,
1.0165,126,85,20.3,0.008,,
1.025,127,86.3,20.3,0.0075,,
1.0335,128,87.2,20.3,0.0075,,
1.042,129,88.6,20.3,0.0075,,
1.0495,130,89.7,20.3,0.0075,,
1.058,131,91.1,20.3,0.0085,,
1.0665,132,92.5,20.3,0.0085,,
1.075,133,93.9,20.3,0.0075,,
1.0835,134,95.4,20.3,0.0075,,
1.0915,135,97.1,20.3,0.0075,,
1.0995,136,98.8,20.3,0.008,,
1.1075,137,100.3,20.3,0.008,,
1.116,138,101.9,20.3,0.0075,,
1.1245,139,103.9,20.3,0.0075,,
1.133,140,106.1,20.3,0.0075,,
1.1415,141,108.2,20.3,0.0075,,
1.149,142,110.4,20.3,0.0075,,
1.1575,143,112.6,20.3,0.0085,,
1.166,144,114.9,20.3,0.0085,,
1.174,145,117.7,20.3,0.0075,,
1.1825,146,120.5,20.3,0.0075,,
1.191,147,123.2,20.3,0.0075,,
1.1985,148,126.2,20.3,0.0075,,
1.207,149,129.6,20.3,0.0085,,
1.2155,150,133.2,20.3,0.0085,,
1.224,151,137,20.3,0.0075,,
1.232,152,140.4,20.3,0.0075,,
1.2405,153,144.1,20.3,0.0075,,
1.248,154,147.3,20.3,0.0075,,
1.2565,155,150.8,20.3,0.0085,,
1.265,156,154.3,20.3,0.0085,,
1.2735,157,157.5,20.3,0.0075,,
1.282,158,160.5,20.3,0.0075,,
1.2905,159,163.3,20.3,0.0075,,
1.298,160,165.6,20.3,0.0075,,
1.3065,161,168.4,20.3,0.0085,,
1.315,162,171,20.3,0.0085,,
1.323,163,173.4,20.3,0.0075,,
1.3315,164,175.5,20.3,0.0075,,
1.34,165,177.7,20.3,0.0075,,
1.3475,166,179.2,20.3,0.0075,,
1.356,167,181.2,20.3,0.0085,,
1.3645,168,182.9,20.3,0.0075,,
1.373,169,184.7,20.3,0.0075,,
1.3775,170,185.1,20.3,0.0065,,
1.3775,410,192,20.4,0,,
1.378,411,192,20.4,0.0005,,
1.3795,412,192,20.4,0.002,,
1.382,413,192.1,20.4,0.003,,
1.386,414,192.4,20.4,0.0045,,
1.3925,415,193,20.4,0.007,,
1.4,416,193.6,20.4,0.0095,,
1.4085,417,194.6,20.4,0.0105,,
1.417,418,195.6,20.4,0.0105,,
1.425,419,196.6,20.4,0.009,,
1.4335,420,197.6,20.5,0.0095,,
1.442,421,198.5,20.5,0.0095,,
1.4505,422,199.4,20.5,0.0105,,
1.458,423,200.4,20.4,0.0095,,
1.4665,424,201.1,20.5,0.0105,,
1.475,425,202,20.4,0.0095,,
1.4835,426,202.7,20.5,0.0095,,
1.492,427,203.6,20.5,0.0095,,
1.4995,428,204.2,20.5,0.0095,,
1.508,429,205,20.5,0.0105,,
1.516,430,205.7,20.5,0.01,,
1.5245,431,206.3,20.5,0.0095,,
1.533,432,207.2,20.5,0.0095,,
1.5415,433,207.8,20.5,0.0095,,
1.549,434,208.4,20.5,0.0095,,
1.5575,435,209,20.5,0.0105,,
1.566,436,209.6,20.5,0.0105,,
1.5745,437,210.3,20.5,0.0095,,
1.5825,438,210.8,20.5,0.009,,
1.591,439,211.4,20.5,0.0095,,
1.5985,440,212,20.5,0.0095,,
1.607,441,212.5,20.5,0.0105,,
1.6155,442,212.9,20.5,0.0105,,
1.624,443,213.6,20.5,0.0095,,
1.6325,444,214.1,20.5,0.0095,,
1.641,445,214.6,20.5,0.0095,,
1.6485,446,215.1,20.5,0.0095,,
1.657,447,215.6,20.5,0.0105,,
1.6655,448,216.1,20.5,0.0105,,
1.6735,449,216.6,20.5,0.009,,
1.682,450,217.1,20.5,0.0095,,
1.6905,451,217.5,20.5,0.0095,,
1.698,452,217.9,20.5,0.0095,,
1.7065,453,218.3,20.5,0.0105,,
1.715,454,218.7,20.5,0.0105,,
1.7235,455,219.3,20.5,0.0095,,
1.732,456,219.6,20.5,0.0095,,
1.74,457,220.1,20.5,0.009,,
1.748,458,220.4,20.5,0.01,,
1.756,459,220.8,20.5,0.01,,
1.7645,460,221.3,20.5,0.0105,,
1.773,461,221.6,20.5,0.0095,,
1.7815,462,222.1,20.5,0.0095,,
1.79,463,222.4,20.5,0.0105,,
1.7975,464,222.8,20.5,0.0095,,
1.806,465,223.1,20.5,0.0105,,
1.8145,466,223.5,20.5,0.0095,,
1.823,467,223.8,20.5,0.0095,,
1.831,468,224.2,20.5,0.009,,
1.8395,469,224.5,20.5,0.0095,,
1.847,470,224.8,20.5,0.0095,,
1.8555,471,225.2,20.5,0.0105,,
1.864,472,225.6,20.5,0.0095,,
1.8725,473,225.9,20.5,0.0095,,
1.881,474,226.3,20.5,0.0095,,
1.8885,475,226.5,20.5,0.0095,,
1.897,476,226.8,20.5,0.0105,,
1.9055,477,227.1,20.5,0.0105,,
1.9135,478,227.4,20.5,0.009,,
1.922,479,227.7,20.5,0.0095,,
1.9305,480,228.1,20.5,0.0095,,
1.938,481,228.3,20.5,0.0095,,
1.9465,482,228.7,20.5,0.0105,,
1.955,483,228.9,20.5,0.0105,,
1.9635,484,229.2,20.5,0.0095,,
1.972,485,229.5,20.5,0.0095,,
1.9805,486,229.8,20.5,0.0095,,
1.988,487,230,20.5,0.0095,,
1.9965,488,230.3,20.5,0.0105,,
2.0045,489,230.6,20.5,0.01,,
2.013,490,230.8,20.5,0.0095,,
2.0215,491,231.1,20.5,0.0095,,
2.03,492,231.4,20.5,0.0095,,
2.0375,493,231.6,20.5,0.0095,,
2.046,494,231.9,20.5,0.0105,,
2.0545,495,232.1,20.5,0.0105,,
2.063,496,232.4,20.5,0.0095,,
2.071,497,232.7,20.5,0.009,,
2.0795,498,232.9,20.5,0.0095,,
2.0875,499,233.1,20.5,0.01,,
2.0955,500,233.4,20.5,0.01,,
2.104,501,233.6,20.5,0.0105,,
2.1125,502,233.8,20.5,0.0095,,
2.1205,503,234.1,20.5,0.009,,
2.127,504,234.3,20.5,0.007,,
2.1305,505,234.4,20.5,0.0045,,
2.1335,506,234.5,20.5,0.0035,,
2.137,507,234.6,20.5,0.0045,,
2.1405,508,234.7,20.5,0.004,,
2.145,509,234.9,20.5,0.005,,
Scope 1/1, Sample 8/9 (20190812_44),,,,,
Result,TitrationEP1,,,,,
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0,0,-23.4,20.4,NaN,,
0.001,1,-24.3,20.4,0.001,,
0.0025,2,-24.4,20.4,0.0015,,
0.005,3,-24.6,20.4,0.0025,,
0.009,4,-24.7,20.4,0.0035,,
0.0235,6,-23.9,20.4,0.0075,,
0.032,7,-23.2,20.4,0.0075,,
0.0395,8,-22.3,20.4,0.0075,,
0.048,9,-21,20.4,0.0075,,
0.0565,10,-19.8,20.4,0.0075,,
0.065,11,-18.2,20.4,0.0075,,
0.0735,12,-16.6,20.4,0.0075,,
0.0815,13,-14.8,20.4,0.0075,,
0.0895,14,-13.2,20.4,0.008,,
0.098,15,-11.3,20.4,0.0075,,
0.106,16,-9.6,20.4,0.0075,,
0.1145,17,-7.6,20.4,0.0075,,
0.123,18,-5.7,20.4,0.0075,,
0.1315,19,-4,20.4,0.0085,,
0.139,20,-2.1,20.4,0.007,,
0.1475,21,-0.2,20.4,0.0075,,
0.156,22,0.5,20.4,0.0075,,
0.1645,23,1.8,20.4,0.0075,,
0.1725,24,2.8,20.4,0.0075,,
0.181,25,3.9,20.4,0.0075,,
0.1885,26,5,20.4,0.0075,,
0.197,27,6,20.4,0.0075,,
0.2055,28,7,20.4,0.0075,,
0.214,29,7.9,20.4,0.0075,,
0.2225,30,8.8,20.4,0.0075,,
0.231,31,9.8,20.4,0.0075,,
0.2385,32,10.7,20.4,0.0075,,
0.247,33,11.7,20.4,0.0075,,
0.255,34,12.5,20.4,0.0075,,
0.2635,35,13.4,20.4,0.0075,,
0.272,36,14.2,20.4,0.0075,,
0.2805,37,14.9,20.4,0.0075,,
0.288,38,15.7,20.4,0.0075,,
0.2965,39,16.5,20.4,0.0075,,
0.305,40,17.3,20.4,0.0075,,
0.3135,41,18.1,20.4,0.0075,,
0.322,42,18.9,20.4,0.0075,,
0.33,43,19.7,20.4,0.0075,,
0.338,44,20.4,20.4,0.008,,
0.346,45,21.1,20.4,0.0075,,
0.3545,46,21.9,20.4,0.0075,,
0.363,47,22.6,20.4,0.0075,,
0.3715,48,23.4,20.4,0.0075,,
0.38,49,24,20.4,0.0075,,
0.3875,50,24.6,20.4,0.0075,,
0.396,51,25.4,20.4,0.0075,,
0.4045,52,26.1,20.5,0.0075,,
0.413,53,26.8,20.4,0.0075,,
0.421,54,27.6,20.5,0.0075,,
0.4295,55,28.2,20.5,0.0085,,
0.437,56,28.9,20.5,0.007,,
0.4455,57,29.7,20.5,0.0075,,
0.454,58,30.4,20.5,0.0075,,
0.4625,59,31.1,20.5,0.0075,,
0.471,60,31.8,20.5,0.0075,,
0.4785,61,32.4,20.5,0.0075,,
0.487,62,33.2,20.5,0.0075,,
0.4955,63,34,20.5,0.0075,,
0.504,64,34.7,20.5,0.0075,,
0.512,65,35.4,20.5,0.0075,,
0.5205,66,36.2,20.5,0.0075,,
0.528,67,36.9,20.5,0.007,,
0.5365,68,37.6,20.5,0.0075,,
0.545,69,38.4,20.5,0.0075,,
0.5535,70,39,20.5,0.0075,,
0.562,71,39.7,20.5,0.0075,,
0.5705,72,40.5,20.5,0.0075,,
0.578,73,41.1,20.5,0.0075,,
0.5865,74,41.8,20.5,0.0075,,
0.5945,75,42.5,20.5,0.0075,,
0.603,76,43.3,20.5,0.0075,,
0.6115,77,43.9,20.5,0.0075,,
0.62,78,44.7,20.5,0.0085,,
0.6275,79,45.3,20.5,0.007,,
0.636,80,46,20.5,0.0075,,
0.6445,81,46.8,20.5,0.0075,,
0.653,82,47.5,20.5,0.0075,,
0.6615,83,48.1,20.5,0.0075,,
0.6695,84,48.8,20.5,0.0075,,
0.6775,85,49.6,20.5,0.0075,,
0.6855,86,50.3,20.5,0.0075,,
0.694,87,51.2,20.5,0.0075,,
0.7025,88,52.1,20.5,0.0075,,
